text,label
TRAITEMENT THERMIQUE DE PIERRES ORNEMENTALES POUR AMÉLIORER LEUR Aspect,B
EXTRACTION D'AUTRES PIERRES POUR CONSTRUCTION ET DÉCORATION,B
FABRICATION DE POUDEURS DE PIERRE POUR UTILISATION DANS L'INDUSTRIE DE LA CONSTRUCTION,B
EXTRACTION DE SANDES INDUSTRIELS,B
EXTRACTION DE SANDES POUR LA CONSTRUCTION,B
EXTRACTION DE GRAVIER,B
CONCASSAGE DE GRAVIER,B
BROYAGE DE GRAVIER,B
EXTRACTION D'ARGILE,B
EXTRACTION DE TERRES REFRACTAIRES,B
EXTRACTION DE KAOLIN,B
EXTRACTION D'AUTRE TYPE DE GRAVIER,B
EXTRACTION DE SANDES DESTINEES A LA CONSTRUCTION DE ROUTES,B
EXTRACTION DE GRAVIER POUR LA FABRICATION DE BETON,B
EXTRACTION D'ARGILE POUR LA FABRICATION DE BRIQUES,B
EXTRACTION DE KAOLIN POUR LA FABRICATION DE PORCELAINE,B
EXTRACTION D'AUTRES TYPES DE SANDES POUR DIFFERENTES DESTINATIONS,B
EXTRACTION DE PHOSPHATES NATURELS DESTINÉS À LA FABRICATION D'ENGRAIS,B
EXTRACTION DE SELS POTASSIQUES NATURELS POUR LA PRODUCTION DE PRODUITS CHIMIQUES,B
EXTRACTION DU SOUFRE NATIF POUR LA FABRICATION DE PRODUITS CHIMIQUES,B
EXTRACTION DE PYRITE À PARTIR DE MINES DE FER,B
EXTRACTION DE PYRRHOTITE POUR LA PRODUCTION DE PRODUITS CHIMIQUES,B
EXTRACTION DE SULFATES NATURELS DE BARYUM POUR LA FABRICATION DE PRODUITS CHIMIQUES,B
EXTRACTION DE CARBONATES NATURELS DE BARYUM DESTINÉS À LA PRODUCTION DE PRODUITS CHIMIQUES,B
EXTRACTION DE BORATES NATURELS POUR LA FABRICATION DE VERRE ET DE CÉRAMIQUE,B
EXTRACTION DE SULFATES NATURELS DE MAGNÉSIUM POUR LA PRODUCTION DE PRODUITS CHIMIQUES,B
EXTRACTION DE TERRES COLORANTES POUR LA FABRICATION DE PEINTURES,B
EXTRACTION DE SPATH FLUOR POUR LA PRODUCTION DE PRODUITS CHIMIQUES,B
EXTRACTION D'AUTRES MINÉRAUX POUR LA PRODUCTION DE PRODUITS CHIMIQUES,B
EXTRACTION DE MINÉRAUX CHIMIQUES POUR LA FABRICATION D'ENGRAIS MINÉRAUX,B
EXTRACTION DE MINÉRAUX DE BARYUM POUR LA PRODUCTION DE PRODUITS CHIMIQUES DESTINÉS À AUTRE UTILISATION,B
EXTRACTION DE TOURBE DESTINEE A LA PRODUCTION D'ENGRAIS,B
 EXTRACTION DE TOURBE POUR L'UTILISATION DANS LES JARDINS,B
 EXTRACTION DE TOURBE AFIN DE PRODUIRE DU COMPOSTE,B
 EXTRACTION DE TOURBE DESTINEE A L'EXPORTATION,B
 PREPARATION DE TOURBE POUR FACILITER LE TRANSPORT,B
 EXTRACTION DE TOURBE AFIN DE LA DESTINER A D'AUTRES UTILISATIONS,B
 EXTRACTION DE TOURBE POUR LA PRODUCTION DE LITIÈRE ANIMALE,B
 EXTRACTION DE TOURBE POUR LA CREATION DE PAYSAGES,B
 EXTRACTION DE TOURBE DESTINEE A LA PRODUCTION DE CARBURANT,B
 EXTRACTION DE TOURBE POUR L'UTILISATION DANS LA CONSTRUCTION,B
 PREPARATION DE TOURBE POUR AMELIORER SA QUALITE,B
 EXTRACTION DE TOURBE DESTINEE A D'AUTRES TYPES D'UTILISATION,B
 EXTRACTION DE TOURBE POUR LA PRODUCTION DE MATIERES PREMIERES,B
 EXTRACTION D'AUTRE TOURBE POUR DIFFERENTES UTILISATIONS,B
PRODUCTION DE SEL PAR EXTRACTION SOUTERRAINE,B
EXTRACTION DE SEL PAR DISSOLUTION ET POMPAGE,B
PRODUCTION DE SEL PAR EVAPORATION D'EAU DE MER,B
PRODUCTION DE SEL PAR EVAPORATION D'AUTRES EAUX SALEES,B
BROYAGE DE SEL DE ROCHE,B
PURIFICATION DE SEL DE MER,B
RAFFINAGE DE SEL DE MER,B
PRODUCTION DE SEL DESTINE A L'ALIMENTATION,B
PRODUCTION DE SEL DESTINE A L'INDUSTRIE CHIMIQUE,B
PRODUCTION D'AUTRE SEL UTILISE DANS L'INDUSTRIE,B
PRODUCTION DE SEL A PARTIR DE L'EAU DE MER,B
PRODUCTION DE SEL A PARTIR D'AUTRES EAUX SALEES,B
PRODUCTION DE SEL PAR EVAPORATION D'EAU SALEE,B
PRODUCTION DE SEL PURIFIE A PARTIR DE SEL DE ROCHE,B
EXTRACTION DE MATIÈRES ABRASIVES À PARTIR DE MINÉRAUX NATURELS ,B
EXTRACTION D'AMIANTE À DES FINS INDUSTRIELLES ,B
EXTRACTION DE FARINES SILICEUSES FOSSILES POUR LA FABRICATION DE PRODUITS CÉRAMIQUES ,B
EXTRACTION DE GRAPHITE NATUREL POUR LA PRODUCTION DE MINES DE CRAYON ,B
EXTRACTION DE STÉATITE À PARTIR DE TALC POUR LA FABRICATION DE PRODUITS D'ÉMAILLAGE ,B
EXTRACTION DE FELDSPATH POUR LA FABRICATION DE PRODUITS CÉRAMIQUES ,B
EXTRACTION D'ASPHALTES NATURELS POUR LA CONSTRUCTION DE ROUTES ,B
EXTRACTION D'ASPHALTITES POUR LA FABRICATION DE PRODUITS BITUMINEUX ,B
EXTRACTION DE PIERRES GEMMES À DES FINS ORNEMENTALES ,B
EXTRACTION DE QUARTZ POUR LA FABRICATION DE PRODUITS ÉLECTRONIQUES ,B
EXTRACTION DE MICA POUR LA FABRICATION DE PRODUITS ÉLECTRIQUES ,B
EXTRACTION DE MINÉRAUX DIVERS POUR LA PRODUCTION DE PRODUITS CHIMIQUES ,B
EXTRACTION D'AUTRES MINÉRAUX À DES FINS INDUSTRIELLES ,B
EXTRACTION DE BITUMES SOLIDES NATURELS POUR LA CONSTRUCTION DE ROUTES,B
EXTRACTION DE PÉTROLE ET DE GAZ,B
 SERVICES D'EXPLORATION POUR L'EXTRACTION DE PÉTROLE ET DE GAZ,B
 FORAGE ET REFORAGE DIRIGÉS DANS L'EXTRACTION DE PÉTROLE ET DE GAZ,B
 INSTALLATION IN SITU DE TOURS DE FORAGE POUR L'EXTRACTION DE PÉTROLE ET DE GAZ,B
 RÉPARATION DE TOURS DE FORAGE POUR L'EXTRACTION DE PÉTROLE ET DE GAZ,B
 DÉMANTÈLEMENT DE TOURS DE FORAGE POUR L'EXTRACTION DE PÉTROLE ET DE GAZ,B
 CIMENTATION DES REVÊTEMENTS DE PUITS DE PÉTROLE ET DE GAZ,B
 POMPAGE DE PUITS DE PÉTROLE ET DE GAZ,B
 COMBLEMENT ET ABANDON DE PUITS DE PÉTROLE ET DE GAZ,B
 LIQUÉFACTION DU GAZ NATUREL POUR TRANSPORT,B
 REGAZÉIFICATION DU GAZ NATUREL POUR STOCKAGE,B
 DRAINAGE DES MINES POUR L'EXTRACTION DE PÉTROLE ET DE GAZ,B
 POMPAGE DES MINES POUR L'EXTRACTION DE PÉTROLE ET DE GAZ,B
 SONDAGES D'ESSAI POUR L'EXTRACTION DE PÉTROLE ET DE GAZ,B
EXécUTION DE_SERVICES DE_SOUTIEN_AUX_ACTIVITéS_MINIèRES_DE_DIVISION_05,B
EXécUTION_DE_SERVICES_DE_SOUTIEN_AUX_ACTIVITéS_MINIèRES_DE_DIVISION_07,B
EXécUTION_DE_SERVICES_DE_SOUTIEN_AUX_ACTIVITéS_MINIèRES_DE_DIVISION_08,B
REALISATION_DE_SERVICES_D_EXPLORATION_PAR_PRéLEVEMENT_D_ECHANTILLONS,B
REALISATION_DE_SERVICES_D_EXPLORATION_PAR_OBSERVATIONS_GéOLOGIQUES_SUR_LES_SITES_DE_PROSPECTION,B
REALISATION_DE_SERVICES_DE_DRAINAGE_DE_MINES,B
REALISATION_DE_SERVICES_DE_POMPAGE_DE_MINES,B
REALISATION_DE_SONDAGES_ET_DE_FORAGES_D_ESSAI,B
SECURISATION_DE_PUIT_DE_MINE,B
SECURISATION_DE_TUNNEL_DE_MINE,B
DEMOlITION_D_INSTALATIONS_MINIèRES_SOUTERRAINES_EN_ACIER,B
DEMONtAGE_D_INSTALATIONS_MINIèRES_SOUTERRAINES_EN_BOIS,B
REALISATION_DE_SERVICES_DE_SOUTIEN_AUX_AUTRES_INDUSTRIES_EXTRACTIVES,B
REALISATION_DE_SERVICES_DE_SOUTIEN_AUX_INDUSTRIES_EXTRACTIVES_EN_MILIEU_SOUTERRAIN,B
SECURISATION_D_AUTRES_PUIT_DE_MINE_ET_DE_TUNNEL_DE_MINE_EN PROFONDEUR,B
ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LE CADRE DE TRAITES INTERNATIONAUX,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LE MONDE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS DIFFERENTS PAYS,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES ECHANGES INTERNATIONAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LE DEVELOPPEMENT ECONOMIQUE DES PAYS EN VOIE DE DEVELOPPEMENT,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES ECHANGES COMMERCIAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DU DEVELOPPEMENT ECONOMIQUE,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DU LIBRE-ECHANGE,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES EUROPENNES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS EUROPENNES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DE LA PAIX MONDIALE,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT SOCIAL,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT ECONOMIQUE REGIONAL,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES TAUX DE CHANGE,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DU DEVELOPPEMENT DURABLE,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES TARIFS DOUANIERS,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA COOPERATION INTERNATIONALE,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE BRUT,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DU COMMERCE INTERNATIONAL,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES SOCIALES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS POLITIQUES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DES DROITS DE L'HOMME,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DE LA SANTE MONDIALE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT HUMAIN,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DE L'EDUCATION,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA RECHERCHE ET DU DEVELOPPEMENT,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE RAFFINE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DE LA COOPERATION REGIONALE,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES ENVIRONNEMENTALES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS ECONOMIQUES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DE LA COOPERATION INTERNATIONALE,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DE LA SECURITE ALIMENTAIRE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT RURAL,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS INTERNATIONAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DU DEVELOPPEMENT URBAIN,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS INTERNATIONAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA RECHERCHE SCIENTIFIQUE,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE BRUT ET RAFFINE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DE LA COOPERATION ECONOMIQUE REGIONALE,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES AGRICOLES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS POLITIQUES EUROPEENNES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DE LA PAIX ET DE LA SECURITE MONDIALE,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT DURABLE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT REGIONAL,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS MONDIAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DU DEVELOPPEMENT ECONOMIQUE,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS MONDIAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA COOPERATION INTERNATIONALE,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DU COMMERCE INTERNATIONAL,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES EUROPENNES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS EUROPENNES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DES DROITS DE L'HOMME,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DE LA SANTE MONDIALE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT HUMAIN,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS INTERNATIONAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DE L'EDUCATION,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS INTERNATIONAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA RECHERCHE ET DU DEVELOPPEMENT,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE BRUT ET RAFFINE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DE LA COOPERATION REGIONALE,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES ENVIRONNEMENTALES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS ECONOMIQUES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DE LA COOPERATION INTERNATIONALE,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DE LA SECURITE ALIMENTAIRE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT RURAL,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS MONDIAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DU DEVELOPPEMENT URBAIN,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS MONDIAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA RECHERCHE SCIENTIFIQUE,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE BRUT ET RAFFINE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DE LA COOPERATION ECONOMIQUE REGIONALE,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES AGRICOLES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS POLITIQUES EUROPEENNES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DE LA PAIX ET DE LA SECURITE MONDIALE,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT DURABLE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT REGIONAL,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS MONDIAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DU DEVELOPPEMENT ECONOMIQUE,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS MONDIAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA COOPERATION INTERNATIONALE,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DU COMMERCE INTERNATIONAL,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES EUROPENNES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS EUROPENNES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DES DROITS DE L'HOMME,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DE LA SANTE MONDIALE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT HUMAIN,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS INTERNATIONAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DE L'EDUCATION,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS INTERNATIONAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA RECHERCHE ET DU DEVELOPPEMENT,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE BRUT ET RAFFINE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DE LA COOPERATION REGIONALE,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES ENVIRONNEMENTALES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS ECONOMIQUES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DE LA COOPERATION INTERNATIONALE,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DE LA SECURITE ALIMENTAIRE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT RURAL,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS MONDIAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DU DEVELOPPEMENT URBAIN,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS MONDIAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA RECHERCHE SCIENTIFIQUE,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE BRUT ET RAFFINE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DE LA COOPERATION ECONOMIQUE REGIONALE,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES AGRICOLES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS POLITIQUES EUROPEENNES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DE LA PAIX ET DE LA SECURITE MONDIALE,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT DURABLE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT REGIONAL,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS MONDIAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DU DEVELOPPEMENT ECONOMIQUE,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS MONDIAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA COOPERATION INTERNATIONALE,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DU COMMERCE INTERNATIONAL,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES EUROPENNES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS EUROPENNES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DES DROITS DE L'HOMME,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DE LA SANTE MONDIALE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT HUMAIN,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS INTERNATIONAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DE L'EDUCATION,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS INTERNATIONAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA RECHERCHE ET DU DEVELOPPEMENT,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE BRUT ET RAFFINE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DE LA COOPERATION REGIONALE,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES ENVIRONNEMENTALES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS ECONOMIQUES,U
 ACTIVITES DE L'ORGANISATION DES NATIONS UNIES DANS LA PROMOTION DE LA COOPERATION INTERNATIONALE,U
 ACTIVITES DES AGENCES SPECIALISEES DE L'ONU DANS LA PROMOTION DE LA SECURITE ALIMENTAIRE,U
 ACTIVITES DES ORGANISMES REGIONAUX DE L'ONU DANS LA PROMOTION DU DEVELOPPEMENT RURAL,U
 ACTIVITES DU FONDS MONETAIRE INTERNATIONAL DANS LA REGULATION DES SYSTEMES FINANCIERS MONDIAUX,U
 ACTIVITES DE LA BANQUE MONDIALE DANS LA PROMOTION DU DEVELOPPEMENT URBAIN,U
 ACTIVITES DE L'ORGANISATION MONDIALE DES DOUANES DANS LA REGULATION DES SYSTEMES DOUANIERS MONDIAUX,U
 ACTIVITES DE L'ORGANISATION DE COOPERATION ET DE DEVELOPPEMENT ECONOMIQUES DANS LA PROMOTION DE LA RECHERCHE SCIENTIFIQUE,U
 ACTIVITES DE L'ORGANISATION DES PAYS EXPORTATEURS DE PETROLE DANS LA REGULATION DE LA PRODUCTION DE PETROLE BRUT ET RAFFINE,U
 ACTIVITES DE L'ASSOCIATION EUROPEENNE DE LIBRE-ECHANGE DANS LA PROMOTION DE LA COOPERATION ECONOMIQUE REGIONALE,U
 ACTIVITES DES INSTITUTIONS DE L'UNION EUROPEENNE DANS LA REGULATION DES POLITIQUES AGRICOLES,U
 ACTIVITES DES ORGANES DE L'UNION EUROPEENNE DANS LA PRISE DE DECISIONS POLITIQUES EUROPEENNES,U
